Asset ID,Catalogue Number,Catalogue Description,User Defined Text Box1,UOMDescription,Total Quantity Reserved,Stock On Hand
129091,WIM0001079,184-PC-007A/B/ TSP 4X3-16/ Mechanical SEAL,3357,Set,0.0000000,1.0000000
129092,WIM0001080,184-PC-007A/B/ TSP 4X3-16/ WEAR RING SET (CASING&IMPELLER),3283,Set,0.0000000,1.0000000
129093,WIM0001081,"184-PC-009/ TVSP 3X1,5-11AL/ Mechanical SEAL",3340,Set,0.0000000,1.0000000
129094,WIM0001082,200150-01-RU ACCELEROMETER 200150,3704,Each,0.0000000,1.0000000
129095,WIM0001083,2300/20-RU 2300 VIBRATION MONITOR (4-20mA),3734,Each,0.0000000,1.0000000
129096,WIM0001084,"3"" Dust Seal/3"" Пыльная уплотнения",3124,Each,0.0000000,2.0000000
129097,WIM0001085,"3"" Primary Seal/3 "" первичная уплотнения",3122,Each,0.0000000,2.0000000
129098,WIM0001086,"3"" Secondary Seal/3-дюймовая вторичная уплотнения",3123,Each,0.0000000,2.0000000
129099,WIM0001087,330101-0-11-10-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3680,Each,0.0000000,2.0000000
129100,WIM0001088,330101-0-12-10-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3683,Each,0.0000000,2.0000000
129101,WIM0001089,330101-0-18-10-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3678,Each,0.0000000,2.0000000
129102,WIM0001090,330101-0-20-10-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3684,Each,0.0000000,2.0000000
129103,WIM0001091,330101-0-20-20-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3682,Each,0.0000000,2.0000000
129104,WIM0001092,330101-0-28-20-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3681,Each,0.0000000,2.0000000
129105,WIM0001093,330101-0-41-10-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3679,Each,0.0000000,2.0000000
129106,WIM0001094,330101-0-70-05-02-RU PROBE 3300 8MM BENTLY 3/8-24 UNF,3733,Each,0.0000000,1.0000000
129108,WIM0001096,330103-6-8-05-01-RU PROBE 3300 8MM BENTLY M10X1,3735,Each,0.0000000,6.0000000
129110,WIM0001098,330105-02-12-10-02-RU PROBE 3300 8MM BENTLY RVS MNT,3731,Each,0.0000000,1.0000000
129111,WIM0001099,330105-02-12-10-12-RU PROBE 3300 8MM BENTLY RVS MNT,3729,Each,0.0000000,0.0000000
129112,WIM0001100,330106-05-30-05-02-RU PROBE 3300 8MM BENTLY RVS MNT,3706,Each,0.0000000,1.0000000
129113,WIM0001101,"330130-045-03-RU, 3300 5MM & 8MM Extension Cable",3707,Each,0.0000000,2.0000000
129114,WIM0001102,"330130-070-01-RU, 3300 5MM & 8MM Extension Cable",3688,Each,0.0000000,2.0000000
129115,WIM0001103,"330130-080-01-RU, 3300 5MM & 8MM Extension Cable",3687,Each,0.0000000,0.0000000
129116,WIM0001104,"330130-085-00-RU, 3300 5MM & 8MM Extension Cable",3697,Each,0.0000000,1.0000000
129118,WIM0001106,330180-51-RU PROXIMITOR 3300 XL,3736,Each,0.0000000,6.0000000
129119,WIM0001107,330180-91-RU PROXIMITOR 3300 XL,3730,Each,0.0000000,2.0000000
129120,WIM0001108,330180-91-RU PROXIMITOR 3300XL,3698,Each,0.0000000,1.0000000
129121,WIM0001109,330180-XI-RU PROXIMITOR 3300XL,3686,Each,0.0000000,2.0000000
129122,WIM0001110,330400-01-RU ACCELEROMETER,3738,Each,0.0000000,1.0000000
129123,WIM0001111,330400-02-RU ACCELEROMETER,3695,Each,0.0000000,2.0000000
129124,WIM0001112,330500-01-RU VELOMITOR - 2 WIRE,3725,Each,0.0000000,2.0000000
129125,WIM0001113,"330703-0-40-10-02-RU PROBE 3300 XL,11MM - M14X1.5",3700,Each,0.0000000,1.0000000
129126,WIM0001114,"330704-0-40-90-02-RU PROBE 3300 XL,11MM - M14X1.5 ARMOR",3702,Each,0.0000000,1.0000000
129127,WIM0001115,330704-0-50-10-02-RU PROBE 3300 XL 11MM - M14X1.5 ARMOR,3727,Each,0.0000000,1.0000000
129128,WIM0001116,330780-91-RU PROXIMITOR 3300 XL 11MM,3728,Each,0.0000000,1.0000000
129129,WIM0001117,330780-X1-00 PROXIMITOR 3300 XL 11MM,3701,Each,0.0000000,1.0000000
129130,WIM0001118,330881-RU-XX-XXX-03-XX PROXPAC XL - METRIC,3741,Each,0.0000000,2.0000000
129131,WIM0001119,3500/15  POWER SUPPLY 3500 (106M1079-01) Universal AC Power Supply,3708,Each,0.0000000,2.0000000
129132,WIM0001120,3500/15  POWER SUPPLY 3500 (106M1081-01) Universal AC PIM,3709,Each,0.0000000,2.0000000
129133,WIM0001121,3500/22 TRANSIENT DATA INTF (146031-01) I/O Module 10/100 BASE T,3711,Each,0.0000000,1.0000000
129134,WIM0001122,3500/22 TRANSIENT DATA INTF (288055-01) Std TDI Module,3710,Each,0.0000000,1.0000000
129135,WIM0001123,3500/25  3500 KEYPHASOR MODUL (125800-01) KPH I/O Module-Internal Term,3713,Each,0.0000000,1.0000000
129136,WIM0001124,3500/25  3500 KEYPHASOR MODUL (149369-01) Enhanced Keyphasor Module,3712,Each,0.0000000,1.0000000
129137,WIM0001125,3500/40 3500 PROXIMITOR MONITOR (125680-01) I/O Module - Internal Term,3715,Each,0.0000000,2.0000000
129138,WIM0001126,3500/40 3500 PROXIMITOR MONITOR (176449-01)  3500/40M Proximitor Monitor,3714,Each,0.0000000,2.0000000
129139,WIM0001127,3500/42 3500 PROXIMITOR/SEIS (140471-01)  Prox/Velom I/O w Internal Term,3717,Each,0.0000000,2.0000000
129140,WIM0001128,3500/42 3500 PROXIMITOR/SEIS (176449-02) 3500/42M Prox/Seis Monitor,3716,Each,0.0000000,1.0000000
129141,WIM0001129,"3500/42 3500 PROXIMITOR/SEIS /143729-01 Cyl Press I/O w Internnal Term R0,",3723,Each,0.0000000,1.0000000
129142,WIM0001130,3500/60 3500/60 TEMPERATURE MONITOR (133819-01) RTD/TC w Internal Term,3719,Each,0.0000000,1.0000000
129143,WIM0001131,3500/60 3500/60 TEMPERATURE MONITOR (163179-01)  3500/60 Temp Mon (no rec),3718,Each,0.0000000,1.0000000
129144,WIM0001132,3500/62 3500 PROCESS VARIABLE MONITOR,3724,Each,0.0000000,1.0000000
129145,WIM0001133,3500/70 IMPULSE/VELOCITY MONITOR (176449-09)  3500/70M Imp/Vel Monitor,3720,Each,0.0000000,1.0000000
129146,WIM0001134,3500/72 ROD POSITION MONITOR 3500/72M  (176449-08)  3500/72M Rod Position Monitor,3721,Each,0.0000000,1.0000000
129147,WIM0001135,3500/77 CYLINDER PRESSURE MONITOR (176449-07)  3500/77M Cylinder Pressure Mon,3722,Each,0.0000000,1.0000000
129148,WIM0001136,"4"" Dust Seal/4"" Пыльная уплотнения",3121,Each,0.0000000,4.0000000
129149,WIM0001137,"4"" Primary Seal/4"" первичная уплотнения",3119,Each,0.0000000,4.0000000
129150,WIM0001138,"4"" Secondary Seal/4-дюймовая вторичная уплотнения",3120,Each,0.0000000,4.0000000
129151,WIM0001139,4.5 thickness. SS 304 SPIRAL WOUND GRAPHITE WITH SS 304 INNER &S.S. 304 OUTER RING ;,4886,Each,1.0000000,4.0000000
129152,WIM0001140,"412-5H System bundle H-system / 412-5H Setация системы (H-system) / 6ES7400-0HR01-4AB0 / SIMATIC S7-400H, CPU 412-5H, ВКЛ. 1 X UR2-H, БЕЗ КАРТЫ ПАМЯТИ, 2 X PS407 ~/=120/230В, 10A, 4 X МОДУЛЯ СИНХР. 10M, 2 X КАБЕЛЯ СИНХР. 1M, 2 X CPU 412-5H, 4 X БУФBattary",3444,Set,0.0000000,1.0000000
129153,WIM0001141,"430-0048B, XFMR SAF ISOL-15% 216-251VAC+10% IEC/UL / Изолирующий трансформатор",4805,Each,0.0000000,100.0000000
129154,WIM0001142,50% Set of bearings / 50% Set подшипников,4745,Each,0.0000000,2.0000000
129155,WIM0001143,"515-3350, SEMIC FUSE 350A 690VAC / Предохранитель",4807,Each,0.0000000,20.0000000
129156,WIM0001144,"515-9001, SEMIC FUSE 200A 690VAC / Предохранитель",4809,Each,0.0000000,2.0000000
129157,WIM0001145,"515-9002, SEMIC FUSE 500A 690VAC / Предохранитель",4808,Each,0.0000000,10.0000000
129158,WIM0001146,"515-9003, SEMIC FUSE 700A 690VAC / Предохранитель",4818,Each,0.0000000,20.0000000
129159,WIM0001147,"515-9015, INDICATOR F. SEMIC FUSE ET/EET/FE / Предохранитель",4815,Each,0.0000000,2.0000000
129160,WIM0001148,"515-9017, INDICATOR F. SEMIC FUSE MT/MMT / Предохранитель",4816,Each,0.0000000,6.0000000
129161,WIM0001149,"515-9018, INDICATOR F. SEMIC FUSE FM/FMM / Предохранитель",4817,Each,0.0000000,30.0000000
129162,WIM0001150,"515-9046, SEMIC FUSE 160A 690VAC / Предохранитель",4810,Each,0.0000000,2.0000000
129163,WIM0001151,"515-9047, SEMIC FUSE 250A 690VSW / Предохранитель",4811,Each,0.0000000,8.0000000
129164,WIM0001152,"515-9055, SEMIC FUSE 315A 690VAC / Предохранитель",4812,Each,0.0000000,4.0000000
129165,WIM0001153,"515-9244, FUSE SEMIC 350A/700VFWP+IND. UL/CSA / Предохранитель",4813,Each,0.0000000,8.0000000
129166,WIM0001154,"515-9245, FUSE SEMIC 450A/700VFWP+IND. UL/CSA / Предохранитель",4814,Each,0.0000000,8.0000000
129167,WIM0001155,"516-0105A, FUSE 5A 500V / Предохранитель",4806,Each,0.0000000,50.0000000
129168,WIM0001156,"6"" Dust Seal/6"" Пыльная уплотнения",3118,Each,0.0000000,48.0000000
129169,WIM0001157,"6"" Primary Seal/6 "" первичная уплотнения",3115,Each,0.0000000,48.0000000
129170,WIM0001158,"6"" Secondary seal/6"" Oil ring 1, вторичная уплотнения",3116,Each,0.0000000,48.0000000
129171,WIM0001159,"6"" Secondary seal/6"" Oil ring 2, вторичная уплотнения",3117,Each,0.0000000,48.0000000
129172,WIM0001160,"6828195A01-PUMP,VALVE SEAT P21.529",1721,Each,0.0000000,8.0000000
129173,WIM0001161,"6828195A02-PUMP,VALVE SEAT P21 4691",1722,Each,0.0000000,42.0000000
129174,WIM0001162,"6828195A03-PUMP,SANDWICH DIAPHRAGM P21,4237",1723,Each,0.0000000,25.0000000
129175,WIM0001163,"6828195A04-PUMP,SANDWICH DIAPHRAGM P21.4580",1724,Each,0.0000000,14.0000000
129176,WIM0001164,"6828195A05-PUMP,VALVE SEAT P21.3245",1725,Each,0.0000000,4.0000000
129177,WIM0001165,"6828195A06-PUMP,VALVE SEAT P21 4447",1704,Each,0.0000000,4.0000000
129178,WIM0001166,"6828195A07-PUMP,SANDWICH DIAPHRAGM P21 4441",1705,Each,0.0000000,2.0000000
129179,WIM0001167,"6828195A08-PUMP,VALVE SEAT P21 2658",1706,Each,0.0000000,12.0000000
129180,WIM0001168,"6828195A09-PUMP,VALVE SEAT P21 2321",1707,Each,0.0000000,4.0000000
129181,WIM0001169,"6828195A10-PUMP,SANDWICH DIAPHRAGM P21.5038",1726,Each,0.0000000,2.0000000
129182,WIM0001170,"6828195A11-PUMP,BALL VALVES KBA01",1727,Each,0.0000000,8.0000000
129183,WIM0001171,"6828195A12-PUMP,BALL VALVES KBA11",1708,Each,0.0000000,12.0000000
129184,WIM0001172,"6828195A13-PUMP,BALL VALVES KBA19",1709,Each,0.0000000,4.0000000
129185,WIM0001173,"6828195A14-PUMP,BALL VALVES KBC01",1710,Each,0.0000000,4.0000000
129186,WIM0001174,"6828195A15-PUMP,BALL VALVES KBC02",1711,Each,0.0000000,4.0000000
129187,WIM0001175,"6828195A16-PUMP,BALL VALVES KBR11",1728,Each,0.0000000,42.0000000
129188,WIM0001176,"6828195A17-PUMP,V.H O-RING KRV07-B06",1712,Each,0.0000000,4.0000000
129189,WIM0001177,"6828195A18-PUMP,V.S. O-RING KRV12-B06",1713,Each,0.0000000,18.0000000
129190,WIM0001178,"6828195A19-PUMP,V.H. O-RING KRV17-B06",1714,Each,0.0000000,4.0000000
129191,WIM0001179,"6828195A20-PUMP,VALVE O-RING KRV26-B06",1715,Each,0.0000000,49.0000000
129192,WIM0001180,"6828195A21-PUMP,V.H. O-RING KRV37-B06",1729,Each,0.0000000,51.0000000
129193,WIM0001181,"6828195A22-PUMP,V.H. O-RING KRV46-B06",1716,Each,0.0000000,8.0000000
129194,WIM0001182,"6828195A23-PUMP,V.S. O-RING KRV70-B06",1717,Each,0.0000000,4.0000000
129195,WIM0001183,"6828195A24-PUMP,V.S. O-RING KRV90-B06",1718,Each,0.0000000,4.0000000
129196,WIM0001184,"6828195A25-PUMP,VALVE O-RING KRV138-B06",1719,Each,0.0000000,4.0000000
129197,WIM0001185,"6828195A26-PUMP,V.H O-RING KRV231-B06",1720,Each,0.0000000,24.0000000
129198,WIM0001186,6945186K AIR FILTER SPF 125-150,4661,Each,0.0000000,6.0000000
129199,WIM0001187,"70475101 - Vibrator set type 1 HF, incl, wheights, / Set вибраторов 1 ВЧ ВКЛ Веса",4224,Each,0.0000000,14.0000000
129200,WIM0001188,"70476897- Shaft retaining ring D=25 x 1,2 mm / Стопорное кольцо вала",4250,Each,0.0000000,48.0000000
129201,WIM0001189,"70479138 - Shaft retaining ring D=70 x 2,5 mm / Стопорное кольцо вала",4235,Each,0.0000000,47.0000000
129202,WIM0001190,"70483138 - Bearing bush D=70/42,2 x 42 - GG25 / Втулка подшипника",4246,Each,0.0000000,24.0000000
129203,WIM0001191,70483140 - Bearing bush D=100/78 x 34 - GG25 / Втулка подшипника,4242,Each,0.0000000,24.0000000
129204,WIM0001192,70483141 - Vibrator bearing bush GG25 / Втулка подшипника вибратора,4239,Each,0.0000000,24.0000000
129205,WIM0001193,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",4238,Each,0.0000000,0.0000000
129206,WIM0001194,"70483725 - O-ring D=34,52 x 3,53 mm, Kalrez 6375, / Уплотнительное кольцо",4345,Each,0.0000000,931.0000000
129207,WIM0001195,"70483726 - O-ring D=41 x 4 mm, Kalrez 6375 / Уплотнительное кольцо",4249,Each,0.0000000,48.0000000
129208,WIM0001196,"70483727 - O-ring D=46 x 5 mm, Kalrez 6375 / Уплотнительное кольцо",4248,Each,0.0000000,48.0000000
129209,WIM0001197,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",4258,Each,0.0000000,0.0000000
129210,WIM0001198,"70483729 - O-ring D=81,92 x 5,33 mm, Kalrez 6375 / Уплотнительное кольцо",4241,Each,0.0000000,0.0000000
129211,WIM0001199,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",4237,Each,0.0000000,0.0000000
129212,WIM0001200,"70483732 - Bearing bush D=70/42,2 x 42 - PEEK+30%CF",4263,Each,0.0000000,24.0000000
129213,WIM0001201,70483735 - Vibrator bearing bush PEEK+30%CF / Втулка подшипника вибратора,4259,Each,0.0000000,23.0000000
129214,WIM0001202,70492689 - Vibrator lock nut 1'-SS / Стопорная гайка вибратора,4230,Each,0.0000000,37.0000000
129215,WIM0001203,70492691 - Vibrator adjusting nul 1'-SS / Регулировочная гайка вибратора,4229,Each,0.0000000,39.0000000
129216,WIM0001204,70492692 - Vibrator split ring SS / Вибратор разъёмного кольца,4228,Each,0.0000000,20.0000000
129217,WIM0001205,70492692 - Vibrator split ring SS / Разрезное кольцо вибратора,4255,Each,0.0000000,20.0000000
129218,WIM0001206,70492913 - Spares vibrator Kalrez/GG25/300 / Запасной вибратор,4220,Each,0.0000000,2.0000000
129219,WIM0001207,"72349569 - Vibrator shaft 38 x 780 mm - SS, / Вал вибратора",4225,Each,0.0000000,1.0000000
129220,WIM0001208,"72440185 - Ring D=50/26 x 3, rotary cyl. / Кольцо",4247,Each,0.0000000,48.0000000
129221,WIM0001209,"72452013 - Spares sluice MV-Kalrez/GG25/300 / SAD20, / Заголовок шлюза",4219,Each,0.0000000,2.0000000
129222,WIM0001210,72452026 - Spares sluice MV-Kalrez/PEEK/300 / SAD20 / Заголовок шлюза,4222,Each,0.0000000,2.0000000
129223,WIM0001211,72452033 - Spares vibrator Kalrez/PEEK/300 / Запасной вибратор,4223,Each,0.0000000,2.0000000
129225,WIM0001213,"72457616 - Bearing bush D=50/25,2 x 42 - PEEK+30%CF",4262,Each,0.0000000,24.0000000
129226,WIM0001214,"72457620 - O-ring D=24 x 4 mm, Kalrez 6375 / Уплотнительное кольцо",4244,Each,0.0000000,46.0000000
129227,WIM0001215,"72457621 - O-ring D=30 x 5 mm, Kalrez 6375 / Уплотнительное кольцо",4243,Each,0.0000000,48.0000000
129228,WIM0001216,"72457624 - Bearing bush D=50/25,2 x 42 - GG25 / Втулка подшипника",4245,Each,0.0000000,24.0000000
129229,WIM0001217,72457651 - Vibrator bush D=54/38 x 120-SS / Втулка вибратора,4256,Each,0.0000000,20.0000000
129230,WIM0001218,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",4217,Each,0.0000000,0.0000000
129231,WIM0001219,72460992 - Vibrator bar 38 x 1500 mm - 317L / Стержень вибратора,4253,Each,0.0000000,4.0000000
129232,WIM0001220,72460993 - Guide bush MVWDCD 2000 L=449 mm-317L / Направляющая втулка,4252,Each,0.0000000,2.0000000
129233,WIM0001221,72460994 - Vibrator shaft 38 x 780 mm - 317L / Вал вибратора,4251,Each,0.0000000,3.0000000
129234,WIM0001222,"72461085 - Vibrator bar 38 x 1500 mm - 316L, / Вибратор бар C/w распорки",4227,Each,0.0000000,4.0000000
129235,WIM0001223,"72461087 - Guide bush MVWDCD 2000 L=449 mm - 316L, / Направляюўая втулка",4226,Each,0.0000000,2.0000000
129236,WIM0001224,72465502 - Bearing bush D=102/78 x 34 - PEEK+30%CF,4261,Each,0.0000000,21.0000000
129237,WIM0001225,"72489525 - Spare part kit Vanessa series 30000-C1, Запасной Set клапан-бабочка",4221,Each,0.0000000,0.0000000
129238,WIM0001226,72490427 - Support ring D=70 L=25 / Опорное кольцо,4233,Each,0.0000000,40.0000000
129239,WIM0001227,72490428- Support bush D=63 5 D / Опорная втулка,4232,Each,0.0000000,40.0000000
129240,WIM0001228,"72490429 - Support plate 6 mm, 50 x 50 / Опорная пластина",4234,Each,0.0000000,20.0000000
129241,WIM0001229,72490431 - Support plate 15 mm 80x120 / Опорная пластина,4257,Each,0.0000000,20.0000000
129242,WIM0001230,76263568 - Vibrator bush D=54/38 x 120-SS / Втулка вибратора,4231,Each,0.0000000,20.0000000
129243,WIM0001231,"76264395 - Damping ring D=60/25 x 16 mm 40 Shore / Демпфирующее кольцо, резина",4260,Each,0.0000000,23.0000000
129244,WIM0001232,"AI8 HART MTA connection module / AI8 HART MTA модуль подключения / 6ES7650-1AA61-2XX0 / SIMATIC PCS7,  (6ES7331-7TF01-0AB0) В СТАНЦИЯХ ET200M, 8 КАНАЛОВ, ЗАЩИЩЁННОЕ РЕЗЕРВИРОВАННОЕ ПИТАНИЕ, СВЕТОДИОДНАЯ ИНДИКАЦИЯ, ДИАПАЗОН ИЗМЕРЕНИЯ: 0-20MA БЕЗ HART, 4-",3471,Each,0.0000000,2.0000000
129245,WIM0001233,"AI8 MTA, interface module for redundant connection of ET200M Analog input modules /  ET200M / 6ES7650-1AA52-2XX0 / SIMATIC PCS7, AI 6ES7331-7NF00- 0AB0 И 6ES7331-7NF10-0AB0 В СОСТАВЕ ET 200M, 8 ",3470,Each,0.0000000,2.0000000
129246,WIM0001234,"AIO I2C BOARD (8AI, 8AO, 2DI) for Maxum II AIO I2C плата (8AI, 8AO, 2DI) для Maxum II / Part No. A5E03660722001 / Запасной комплет ввода-вывода, AIO_I2C BD, 8AO, 8AI, 2DI",3422,Set,0.0000000,2.0000000
129247,WIM0001235,Air Cylinder festo (alumineum) / Воздушный цилиндр фесто (алюминий)/700L,3132,Each,0.0000000,2.0000000
129248,WIM0001236,Air Cylinder festo (alumineum) / Воздушный цилиндр фесто (алюминий)/968L,3129,Each,0.0000000,2.0000000
129249,WIM0001237,"Analog Input Module (32 Channels, 4...20mA, SIL 3/ Cat. 4/PL e/ CENELEC SIL4) X-AI 32 01, Модуль аналогового ввода",4284,Each,0.0000000,2.0000000
129250,WIM0001238,"Analog input SM 331 /  SM 331 / 6ES7331-7KF02-0AB0 / SIMATIC S7-300, SM 331, М, 8 ВХОДОВ U/ I/ ТЕРМОЭЛЕМЕНТЫ, 9/ 12/ 14 БИТ, ПРЕРЫВАНИЯ, ДИАГНОСТИКА. 20-ПОЛЮСНЫЙ ФРОНТАЛЬНЫЙ СОЕДИНИТЕЛЬ ЗАКАЗЫВАЕТСЯ ОТДЕЛЬНО",3453,Each,0.0000000,3.0000000
129251,WIM0001239,"Analog input SM 331 /  SM 331 / 6ES7331-7NF00-0AB0 / SIMATIC S7-300, SM 331, М, 8 ВХОДОВ ±5В/ ±10В/ 1...5В/ ±20MA/ 0(4)...20MA, 16 БИТ (55 МС), 1 ОБЩАЯ ТОЧКА (50В). 40-ПОЛЮСНЫЙ ФРОНТАЛЬНЫЙ СОЕДИНИТЕЛЬ ЗАКАЗЫВАЕТСЯ ОТДЕЛЬНО",3455,Each,0.0000000,5.0000000
129252,WIM0001240,"Analog input SM 331 6ES7331-7NF10-0AB0 / SIMATIC S7-300, SM 331, М, 8 ВХОДОВ ±5В/ ±10В/ 1... 5В/ ±20MA/ 0(4)...20MA, 16 БИТ, 1 ОБЩАЯ ТОЧКА (60В), 4-КАНАЛ. РЕЖИМ: 10 МС, 8-КАНАЛ. РЕЖИМ: 23...95 МС, НЕОБХОДИМ 40-ПОЛЮСНЫЙ ФР. СОЕД",3456,Each,0.0000000,5.0000000
129253,WIM0001241,"Analog input SM 336 / Модуль аналогового ввода SM 336 / 6ES7336-4GE00-0AB0 / SIMATIC S7, МОДУЛЬ АНАЛОГОВГО ВВОДА SM336, 6 AI, 15-БИТ, НЕОБХОДИ 20-ПОЛЮСНЫЙ ФРОНТEachЕККЕР, FAILSAFE-АНАЛОГОВЫЕ ВВОДЫ СОГЛАСНО SIL 3, ДЛЯ СИСТЕМ SIMATIC SAFETY, ПОДДЕРЖКА HART",3457,Each,0.0000000,3.0000000
129254,WIM0001242,"Analog input System Cable X-CA 005 01 15, / Системный кабель для аналогового ввода",4276,Each,0.0000000,1.0000000
129255,WIM0001243,"Analog Output Module (16 Channels, 4-20 mA, SIL 3) X-AO 1601, Модуль дискретного выхода",4285,Each,0.0000000,2.0000000
129256,WIM0001244,"Analog output SM 332 6ES7332-5HF00-0AB0 / SIMATIC S7-300, SM 332, 8 ВЫХОДОВ U/I, 11/12 БИТ, ДИАГНОСТИКА. 40-ПОЛЮСНЫЙ ФРОНТАЛЬНЫЙ СОЕДИНИТЕЛЬ ЗАКАЗЫВАЕТСЯ ОТДЕЛЬНО",3458,Each,0.0000000,3.0000000
129257,WIM0001245,"Analog output System Cable X-CA 011 01 15, / Системный кабель для аналогового ввода",4277,Each,0.0000000,1.0000000
129258,WIM0001246,"AO8 HART MTA connection module 6ES7650-1AB61-2XX0 / SIMATIC PCS7,  AO8 HART (6ES7332-7TF01-0AB0) В СТАНЦИЯХ ET200M, 8 КАНАЛОВ, ЗИЗМЕРЕНИЯ: 0-20MA БЕЗ HART, 4-",3472,Each,0.0000000,1.0000000
129259,WIM0001247,ASME B16.5 X RF X GRAPHITE X 347 SS X 347 SS X C.S. X 4.5,4919,Each,0.0000000,2.0000000
129260,WIM0001248,"Back-up battery / Батарейка / 6ES7971-0BA00 / SIMATIC S7-400, БУФЕРНАЯ БАТАРЕЯ 3.6В/1.9АЧАС, ДЛЯ PS 405 4A/10A/20A И PS 407 4A/10A/20A. ДЛЯ 4 А БЛОКА ПИТАНИЯ НЕОБХОДИМА ОДНА, ДЛЯ 10- И 20 А БЛОКОВ ПИТАНИЯ - ДВЕ БУФЕРНЫЕ БАТАРЕИ",3439,Each,0.0000000,12.0000000
