Requisition ID,Requisition Number,Suggested Supplier Contact ID,Delivery Location,Requisition Description,Requisitioned By Contact ID,Required By Date Time,Work Order ID,Account Code ID,Comment,User Defined Text Box,User Defined Date Time,Requisition User Defined1ID,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Raised Date Time,Is From Replenish Stock,Approval Path ID
114,202,1448,Uzbekistan GTL Plant,Uzbekistan GTL Kerosine ni tahlil qilish uchun Rossiya ga pochta qilib jo'natish.,703,3/04/2023 3:23:00 PM,,18118,next time such amount of spending can be approved by head of department,,,,703,3/04/2023 3:23:00 PM,1909,4/04/2023 11:52:29 AM,3/04/2023 3:23:00 PM,,35
115,204,1448,Uzbekistan,,1687,3/04/2023 3:56:19 PM,,,,,,,1687,3/04/2023 3:56:19 PM,1687,3/04/2023 4:01:47 PM,3/04/2023 3:56:19 PM,,34
116,207,1448,"ООО «Uzbekistan GTL» по адресу: г.Ташкент ул. Фаргона йули, дом 7 Б",Автошины для внедорожника,1921,4/04/2023 1:56:07 PM,,18061,,,,,1921,4/04/2023 1:56:07 PM,1909,10/04/2023 5:52:37 PM,4/04/2023 1:56:07 PM,,34
117,209,1448,Uzgtl Plant,Routine use,1460,4/05/2023 3:53:28 PM,,,,,,,1460,4/04/2023 3:53:28 PM,1460,4/04/2023 3:56:38 PM,4/04/2023 3:53:28 PM,,33
118,210,1448,Uzbikistan GTL plant,Obtain smoke detectors for Jayron warehouse ,1463,4/04/2023 4:11:11 PM,,18051,,,4/04/2023 12:00:00 AM,,1463,4/04/2023 4:11:11 PM,1909,10/04/2023 5:52:57 PM,4/04/2023 4:11:11 PM,,33
119,211,1448,Uzbikistan GTL plant,staem tracing spare parts for plant maintenance ,1463,4/04/2023 4:21:35 PM,,,,,,,1463,4/04/2023 4:21:35 PM,1463,4/04/2023 4:26:24 PM,4/04/2023 4:21:35 PM,,25
120,212,1448,Uzbikistan GTL plant,staem tracing spare parts for plant maintenance ,1463,4/04/2023 4:27:32 PM,,10,Technical specification with attachment in e-doc ORD-51/110-2023,,,,1463,4/04/2023 4:27:32 PM,1913,1/08/2023 6:43:58 PM,4/04/2023 4:27:32 PM,,75
121,213,1448,Ташкентский офис Uzbekistan GTL,приобретение багета для обрамления офисных картин,1955,4/04/2023 4:43:06 PM,,18148,,,,,1955,4/04/2023 4:43:06 PM,1909,10/04/2023 5:53:07 PM,4/04/2023 4:43:06 PM,,36
122,214,1448,Uzbekistan GTL Plant,Sanoat xavfsizligi deklaratsiyasini SX ekspertizasidan o'tkazish ,695,5/07/2023 9:38:43 AM,,18107,,Sanoat xavfsizligi ekspertizasi xulosasi ,,,695,5/04/2023 9:38:43 AM,1919,19/04/2023 10:58:08 AM,5/04/2023 9:38:43 AM,,36
123,216,1448,Uzbeksitan GTL plant,To test local activated carbon in Steam condensate polishing PKGs (172-XP-001/004),1852,24/04/2023 12:35:48 PM,,18088,,,,,1852,5/04/2023 12:35:48 PM,1909,10/04/2023 5:54:05 PM,5/04/2023 12:35:48 PM,,34
124,217,1448,UZbekistan GTL,Grease for lubrication of rotating equipment,667,5/04/2023 2:08:46 PM,,18069,,,,,667,5/04/2023 2:08:46 PM,1913,28/04/2023 11:51:27 AM,5/04/2023 2:08:46 PM,,35
125,218,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,5/04/2023 5:31:13 PM,,18125,,,,,703,5/04/2023 5:31:13 PM,1913,20/07/2023 9:38:13 AM,5/04/2023 5:31:13 PM,,35
126,219,1448,Uzbekistan GTL Plant,Uzbekistan GTL  zavodida Ekologik monitoring o'tkazish bo'yicha ,695,6/05/2023 1:36:59 PM,,18120,,,,,695,6/04/2023 1:36:59 PM,1919,27/07/2023 4:56:22 PM,6/04/2023 1:36:59 PM,,36
127,220,1448,"Training center at Tashkent city, for the course of Preparation and submission of application forms for inventions and useful models and using database",To ensure Preparation and submission of application forms for inventions and useful models and using database,1902,6/04/2023 2:44:12 PM,,18178,,,7/04/2023 12:00:00 AM,,1902,6/04/2023 2:44:12 PM,1909,10/04/2023 5:55:12 PM,6/04/2023 2:44:12 PM,,35
128,221,1448,Uzbekistan GTL plant,Gaskets for 135-XF-021A/B (Sealing Materials),689,24/04/2023 4:49:41 PM,,10,,135-XF-021A/B,,,689,6/04/2023 4:49:41 PM,1909,10/04/2023 5:55:25 PM,6/04/2023 4:49:41 PM,,33
129,223,,,,1909,6/04/2023 5:53:35 PM,,,,,,,1909,6/04/2023 5:53:35 PM,1909,6/04/2023 5:54:03 PM,6/04/2023 5:53:35 PM,,
130,224,1448,tashkent,Epson Плоттер,1903,6/04/2023 6:03:54 PM,,18165,,,,,1903,6/04/2023 6:03:54 PM,1903,6/04/2023 6:17:51 PM,6/04/2023 6:03:54 PM,,33
131,225,1448,tashkent,Epson Плоттер,1903,6/04/2023 6:20:34 PM,,18165,,,,,1903,6/04/2023 6:20:34 PM,1917,1/06/2023 12:26:10 PM,6/04/2023 6:20:34 PM,,36
132,228,1448,Uzbekistan GTL,110-PC-071 Lox for rebuilding and assembling the pump,1661,7/04/2023 10:38:39 AM,,18040,Required documents have been attached,,15/04/2023 12:00:00 AM,,1661,7/04/2023 10:38:39 AM,1913,26/04/2023 9:20:22 AM,7/04/2023 10:38:39 AM,,33
133,227,1448,Uzbekistan GTL plant,Orifice Plates for LTFT,689,1/04/2024 10:32:17 AM,32522,18045,,To re-sock the material until Turnaround,,,689,7/04/2023 10:32:17 AM,1909,10/04/2023 6:04:02 PM,7/04/2023 10:32:17 AM,,33
134,229,1448,Uzbekistan GTL Plant,to ensure continuous operation of the lingting fexture,761,1/06/2023 2:20:20 PM,,18041,,,,,761,7/04/2023 2:20:20 PM,1973,23/11/2023 4:53:40 PM,7/04/2023 2:20:20 PM,,33
135,230,1448,Uzbikistan GTL plant,For the purchase of a tricycle cargo bike and two wheel bike  to ensure the movement of an employee and an iron tool box on them,1463,7/04/2023 2:27:59 PM,,10,,,7/04/2023 12:00:00 AM,,1463,7/04/2023 2:27:59 PM,1913,24/06/2023 6:23:53 PM,7/04/2023 2:27:59 PM,,33
136,232,1448,Uzbekistan GTL plant,Seal ring for damaged 145-XV-0314 butterfly valve,594,14/04/2023 5:02:40 PM,32566,18043,,,,,1460,7/04/2023 5:02:40 PM,1460,8/04/2023 3:47:00 PM,7/04/2023 5:02:40 PM,,
137,234,1448,tashkent,Серверный жесткий Диск NLSAS,1903,10/04/2023 11:48:27 AM,,18164,,,,,1903,10/04/2023 11:48:27 AM,1909,10/04/2023 6:16:10 PM,10/04/2023 11:48:27 AM,,36
138,236,1448,"""Uzbekistan GTL""MCHJ Zavod Markaziy ombori",For use in warehouse needs,1656,11/05/2023 4:23:07 PM,,18167,Please assign correct account code/ Corrected (Warehouse team),,,,1656,10/04/2023 4:23:07 PM,1905,9/08/2023 11:10:34 AM,10/04/2023 4:23:07 PM,,33
139,235,1448,At contractor`s office. Training course for 4 people,To ensure continius operation of networking,1902,10/04/2023 4:15:30 PM,,18067,Please assign the correct account code,,,,1902,10/04/2023 4:15:30 PM,1909,13/04/2023 11:12:13 AM,10/04/2023 4:15:30 PM,,35
140,239,1448,Uzbekistan GTL Plant,Spare Main Flare Tip Assembly and Top davit for 181-RF-001,1674,11/12/2023 2:21:16 PM,,18057,,,,,1674,11/04/2023 2:21:16 PM,1913,1/05/2023 4:00:30 PM,11/04/2023 2:21:16 PM,,33
141,240,,,,1461,12/04/2023 9:14:02 AM,,,,,,,1461,12/04/2023 9:14:02 AM,1461,12/04/2023 9:30:51 AM,12/04/2023 9:14:02 AM,,26
142,242,1448,"""Uzbekistan GTL"" LLC","Запрос на закуп карточек формы Т-2, для регистрации сотрудников по законодательству Республики Узбекистан ",1902,12/04/2023 2:45:57 PM,,18166,,,,,1902,12/04/2023 2:45:57 PM,1909,13/04/2023 11:13:20 AM,12/04/2023 2:45:57 PM,,36
143,243,,Uzbekistan GTL,Maintenance of the magnetic bearing of the turbo expander-compressor and the control magnetic bearing of the cabinet,1176,12/04/2023 2:53:08 PM,,18100,,,,,1176,12/04/2023 2:53:08 PM,1913,28/04/2023 12:03:04 PM,12/04/2023 2:53:08 PM,,33
144,246,1448,"ООО «Uzbekistan GTL» Республика Узбекистан, Кашкадарьинская область, Гулистан МФЙ, ул. Жайрон, д. 66.",Специальная дорожная и строительная техника,1921,12/04/2023 3:06:11 PM,,18111,"Исполнитель должен иметь ремонтную и специальную технику с возможностью выезда ремонтной бригады в Кашкадарьинскую область, в Гузарский район, завод Uzbekistan GTL. ",,,,1921,12/04/2023 3:06:10 PM,1913,10/07/2023 9:19:49 AM,12/04/2023 3:06:11 PM,,34
145,248,1448,Uzbekistan GTL LLC ,to ensure without interruption work of Uzbekistan GTL LLC,1920,28/04/2023 4:57:33 PM,,18033,,,12/04/2023 12:00:00 AM,,1920,12/04/2023 4:57:33 PM,1920,4/05/2023 10:26:11 AM,12/04/2023 4:57:33 PM,,34
146,249,1448,Uzbekistan GTL plant,Spare parts for butterfly valves installed LEAF filters,594,13/07/2023 1:30:57 PM,32566,18043,Please assign the correct Account code,,13/07/2023 12:00:00 AM,,594,13/04/2023 1:30:57 PM,1913,28/04/2023 11:47:53 AM,13/04/2023 1:30:57 PM,,33
147,252,1448,tashkent,Система автоматического проезда автотранспортом в комплекте,1903,14/04/2023 10:23:10 AM,,18128,,,,,1903,14/04/2023 10:23:10 AM,1909,17/04/2023 12:27:14 PM,14/04/2023 10:23:10 AM,,36
148,251,1448,Uzbekistan GTL LLC ,to ensure without interruption work of Synthesis gas unit ,1920,31/10/2023 10:01:14 AM,,18081,,,,,1920,14/04/2023 10:01:14 AM,1913,28/04/2023 11:45:34 AM,14/04/2023 10:01:14 AM,,34
149,253,1448,Компания Uzbekistan GTL,"обеспечение организации чёткой системы мониторинга качества и безопасности продукции в целях получения конкурентных преимуществ, минимизации расходов и возможности контроля каждого процесса",1957,15/05/2023 11:25:58 AM,,18178,,,,,1957,14/04/2023 11:25:58 AM,1909,17/04/2023 9:24:55 AM,14/04/2023 11:25:58 AM,,36
150,254,1448,"Республика Узбекистан, Кашкадарьинская область, Гузарский район, завод ""UzbekistanGTL"".",оказание услуг по перевозке пассажиров автомобильным транспортом,1953,17/04/2023 12:06:15 PM,,18111,,,,,1953,17/04/2023 12:06:15 PM,1913,28/04/2023 11:42:28 AM,17/04/2023 12:06:15 PM,,34
151,255,1448,Uzbekistan GTL plant,End Cover (TC Coated) for 130-PC-032,689,1/07/2023 10:18:13 AM,,18045,,Please assign correct account code,1/06/2023 12:00:00 AM,,689,18/04/2023 10:18:13 AM,1913,30/05/2023 8:46:30 AM,18/04/2023 10:18:13 AM,,53
152,257,1448,"""Uzbekistan GTL"" LLC",Усовершенствование автоматизированной системы управления кадровыми ресурсами «GTL-HRM»,1902,18/04/2023 3:42:50 PM,,18128,Please assign the correct account code,Improvement of the automated human resource manage,,,1902,18/04/2023 3:42:50 PM,1913,26/04/2023 12:03:29 PM,18/04/2023 3:42:50 PM,,38
153,258,1448,Uzbekistan GTL plant,To repair the steam leak ,619,28/04/2023 3:52:26 PM,34248,18050,,,,,619,18/04/2023 3:52:26 PM,1913,1/05/2023 5:08:08 PM,18/04/2023 3:52:26 PM,,33
154,260,1448,Uzbekistan GTL plant U10,Repair material for valve 110-LV-1301A and 110-LV-1301B.,1480,18/05/2023 4:48:01 PM,,18043,,,,,1480,18/04/2023 4:48:01 PM,1913,28/04/2023 11:56:48 AM,18/04/2023 4:48:01 PM,,33
155,265,1448,UzGTL- zavod,NUJ larni xavfsizligini ta`minlash maqsadida,1893,20/05/2023 12:00:00 AM,,18109,,,,,1893,20/04/2023 2:52:51 PM,1906,10/07/2023 2:03:47 PM,20/04/2023 2:52:51 PM,,36
156,266,,,,1460,20/04/2023 2:53:53 PM,,,,,,,1460,20/04/2023 2:53:53 PM,1460,20/04/2023 3:03:45 PM,20/04/2023 2:53:53 PM,,28
157,268,1448,Uzbekistan GTL,"A stamp to ensure the quality, quantity, and safety of products loaded into rail cars",691,20/05/2023 4:17:02 PM,,,Please assign Account Code,,,,691,20/04/2023 4:17:02 PM,1913,22/08/2023 2:53:44 PM,20/04/2023 4:17:02 PM,,34
158,270,1927,Uzbekistan GTL plant,"Providing necessary spare parts for the repair of control valves installed at the factory of ""Uzbekistan GTL"" LLC",594,23/07/2023 1:46:16 PM,,18043,,,,,594,23/04/2023 1:46:16 PM,1913,3/05/2023 12:22:50 PM,23/04/2023 1:46:16 PM,,33
159,271,1448,"""Uzbekistan GTL"" LLC",,1902,25/04/2023 3:03:40 PM,,,,,,,1902,25/04/2023 3:03:40 PM,1902,25/04/2023 3:07:49 PM,25/04/2023 3:03:40 PM,,36
160,273,1448,Uzbekistan GTL,Pipe diameter 100 mm Metering method: turbine Type,1888,25/04/2023 4:16:39 PM,,18178,Please assign the correct Account Code,,,,1888,25/04/2023 4:16:39 PM,1906,26/04/2023 9:12:18 AM,25/04/2023 4:16:39 PM,,36
161,275,,,,1888,25/04/2023 5:01:18 PM,,,Please assign Account Code,,,,1888,25/04/2023 5:01:18 PM,1906,26/04/2023 9:32:10 AM,25/04/2023 5:01:18 PM,,
162,280,1448,Компания Uzbekistan GTL,Прохождение обучения по управлению беспилотно-летательных аппаратов,1957,26/04/2023 10:03:48 AM,,18178,,,3/05/2023 12:00:00 AM,,1957,26/04/2023 10:03:48 AM,1913,28/04/2023 11:30:15 AM,26/04/2023 10:03:48 AM,,36
163,283,1448,uzbgtl location,description,1682,26/04/2023 2:34:26 PM,,18178,,,,,1682,26/04/2023 2:34:26 PM,1682,26/04/2023 2:39:06 PM,26/04/2023 2:34:26 PM,,36
164,281,1940,Uzbkeistan GTL plant,Delivery of the cargo under the contract UzGTL-CON-3288,1914,26/04/2023 2:18:23 PM,,18093,,,28/04/2023 12:00:00 AM,,1914,26/04/2023 2:18:23 PM,1913,28/04/2023 11:31:37 AM,26/04/2023 2:18:23 PM,,36
165,284,1448,Uzbekistan GTL,Счётчик для учёта холодный воды вахтового поселка,1889,31/05/2023 12:00:00 AM,,18111,,,,,1889,26/04/2023 3:23:22 PM,1889,26/10/2023 1:34:00 PM,24/04/2023 12:00:00 AM,,36
166,286,1448,"""Uzbekistan GTL"" LLC",Signing a contract with the electronic project management center,1902,26/04/2023 4:09:12 PM,,18128,,,,,1902,26/04/2023 4:09:12 PM,1919,8/05/2023 4:03:39 PM,26/04/2023 4:09:12 PM,,38
167,285,1448,Uzbekistan GTL,Электрические приборы для вахтового поселка,1889,31/05/2023 3:53:47 PM,,18111,,,,,1889,26/04/2023 3:53:47 PM,1913,16/06/2023 3:18:49 PM,26/04/2023 12:00:00 AM,,36
168,288,1448," ООО «Uzbekistan GTL» Республика Узбекистан, Кашкадарьинская область, Гулистан МФЙ, ул. Жайрон, д. 66.",Аппарат высокого давления для чистки и мойки автомобильной техники ,1921,26/04/2023 5:36:53 PM,,18111,"Для содержания в чистом и исправном состоянии автомобильной техники, необходимо приобрести: Аппарат высокого давления для чистки и мойки автомобильной техники.",,,,1921,26/04/2023 5:36:53 PM,1913,28/04/2023 11:26:43 AM,26/04/2023 5:36:53 PM,,34
169,290,1448,завод UzGTL,"Изучение экологического воздействия и влияния дизельного топлива GTL на окружающую среду, проведение соответствующих испытаний и получения международного заключения независимого экспертного органа, в соответствии с международными стандартами",1962,27/04/2023 10:00:40 AM,,18163,,,,,1962,27/04/2023 10:00:40 AM,1913,1/05/2023 8:33:20 AM,27/04/2023 10:00:40 AM,,36
170,291,1448,Uzbikistan GTL plant,Rechargeable batteries  for  UzGTL campus maintenance,1463,27/04/2023 1:44:00 PM,31117,18043,,,27/04/2023 12:00:00 AM,,1463,27/04/2023 1:44:00 PM,1915,15/05/2023 10:17:10 AM,27/04/2023 1:44:00 PM,,33
171,293,1448,Uzbekistan GTL,Таблички для зданий,1889,27/04/2023 4:28:25 PM,,18111,,,,,1889,27/04/2023 4:28:25 PM,1913,18/05/2023 9:11:15 AM,22/05/2023 4:28:25 PM,,36
172,294,1448,Uzbekistan GTL,Товары для офиса (канцтовары и хозяйственные товары),1889,27/04/2023 4:37:06 PM,,18148,,,,,1889,27/04/2023 4:37:06 PM,1460,25/05/2023 2:36:57 PM,10/05/2023 4:37:06 PM,,36
173,296,1448,Uzbekistan GTL plant,to control pH in Unit 10,1920,20/05/2023 5:03:40 PM,,18082,,,,,1920,27/04/2023 5:03:40 PM,1920,27/04/2023 5:45:05 PM,27/04/2023 5:03:40 PM,,
174,297,1448,Uzbekistan GTL plant,to ensure continuously working operator console,600,12/06/2023 10:06:58 AM,,18042,Assigned account code is invalid,,,,600,28/04/2023 10:06:58 AM,1913,11/05/2023 10:17:50 AM,28/04/2023 10:06:58 AM,,35
175,298,1448,Uzbekistan GTL LLC ,to control pH in ASU closed loop  ,1920,10/05/2023 10:30:19 AM,,18082,,,,,1920,28/04/2023 10:30:19 AM,1913,1/05/2023 8:28:03 AM,28/04/2023 10:30:19 AM,,34
176,300,1448,Uzbekistan GTL plant,Requistion raised as per ORD-48/1554-2022,594,29/07/2023 5:29:15 PM,5596,18043,,,,,594,29/04/2023 5:29:15 PM,1913,2/05/2023 4:31:34 PM,29/04/2023 5:29:15 PM,,33
177,301,1448,Uzbekistan GTL plant,Requistion raised as per ORD-48/684-2022,594,29/04/2023 5:43:27 PM,35545,18043,,,29/07/2023 12:00:00 AM,,594,29/04/2023 5:43:27 PM,1913,2/05/2023 4:53:41 PM,29/04/2023 5:43:27 PM,,33
178,302,1448,tashkent,"Телевизор 55"" Smart 4K TV",1903,1/05/2023 9:12:58 AM,,18128,,,,,1903,1/05/2023 9:12:58 AM,1913,3/05/2023 12:01:50 PM,1/05/2023 9:12:58 AM,,36
179,303,1448,Uzbekistan GTL Plant,Anomal sovuq vaqtida ishdan chiqqan priborlarni yangisiga almashtirish,1648,1/06/2023 12:00:00 AM,,18043,,,,,1648,1/05/2023 9:43:38 AM,1913,2/05/2023 4:55:07 PM,1/05/2023 9:43:38 AM,,33
180,305,1448,Uzbekistan GTL,"A stamp to ensure the quality, quantity, and safety of products loaded into rail cars",691,7/05/2023 11:58:49 AM,,10,,,,,691,1/05/2023 11:58:49 AM,1913,1/05/2023 4:30:08 PM,1/05/2023 11:58:49 AM,,34
181,308,1448,Uzbekistan GTL plant to service center ,Modification of  gas cylinders  and technical examination ,1463,1/05/2023 3:07:53 PM,,18050,for extra information please see attached ,,4/05/2023 12:00:00 AM,,1463,1/05/2023 3:07:53 PM,1913,2/05/2023 4:56:40 PM,1/05/2023 3:07:53 PM,,33
182,311,1448,Uzbekistan GTL plant,Для оптимизации графика отбора проб,839,2/05/2023 8:50:26 AM,,18125,,,,,839,2/05/2023 8:50:26 AM,1913,2/05/2023 5:06:19 PM,2/05/2023 8:50:26 AM,,35
183,312,1448,Uzbekistan GTL plant,Для оптимизации графика отбора проб,839,2/05/2023 8:57:36 AM,,18125,,,,,839,2/05/2023 8:57:36 AM,839,2/05/2023 9:05:06 AM,2/05/2023 8:57:36 AM,,
184,314,1448,Uzbekistan GTL plant,Для оптимизации графика отбора проб,839,2/05/2023 9:09:51 AM,,18125,,,,,839,2/05/2023 9:09:51 AM,1913,2/05/2023 5:11:38 PM,2/05/2023 9:09:51 AM,,35
185,315,1448,Uzbekistan GTL plant,Для оптимизации графика отбора проб,839,2/05/2023 9:17:45 AM,,18125,,,,,839,2/05/2023 9:17:45 AM,1913,2/05/2023 5:11:50 PM,2/05/2023 9:17:45 AM,,35
186,316,1448,Uzbekistan GTL plants,Preventetive Maintenance for Electrical equipments,1179,2/06/2023 10:40:50 AM,,18047,electrical labaratoriya ochish uchun (raxbariyat ko'rsatmasi) ,,,,1179,2/05/2023 10:40:50 AM,1913,1/08/2023 6:44:36 PM,2/05/2023 10:40:50 AM,,33
187,317,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,16/06/2023 10:06:33 AM,,18063,,,,,1891,3/05/2023 10:06:33 AM,1891,3/05/2023 10:19:05 AM,3/05/2023 10:06:33 AM,,35
188,318,1448,Uzbekistan GTL LLC ,Contract signing with JSC UzGasTrade regarding providing pipeline gas for 2023 ,1920,3/05/2023 12:16:59 PM,,18033,,,4/05/2023 12:00:00 AM,,1920,3/05/2023 12:16:59 PM,1913,24/05/2023 12:35:28 AM,3/05/2023 12:16:59 PM,,34
189,319,1448,Uzbekistan GTL,"Signing an agreement with ""BNQIZ"" LLC for the purpose of responsible storage of GTL products",691,3/05/2023 3:39:14 PM,,18063,Please assing valid Account code,,,,691,3/05/2023 3:39:14 PM,1906,5/05/2023 3:01:54 PM,3/05/2023 3:39:14 PM,,34
190,323,1448,"ООО «Uzbekistan GTL» Республика Узбекистан, Кашкадарьинская область, Гулистан МФЙ, ул. Жайрон, д. 66"," Услуга ""Разработка норм эксплуатационного пробега автошин""",1921,17/05/2023 12:00:00 AM,,18111,"Разработка научно обоснованных временных норм эксплуатационного пробега шин автотранспортных средств и эксплуатационной наработки шин техники, применительно к конкретным условиям эксплуатации. Всего 11 норм.",,,,1921,3/05/2023 4:44:39 PM,1913,5/05/2023 11:24:51 AM,3/05/2023 4:44:39 PM,,34
191,325,1448,Ташкентский офис Uzbekistan GTL,замена и опломбировка прибора учета электроэнергии ,1955,4/05/2023 10:56:17 AM,,18047,,,,,1955,4/05/2023 10:56:17 AM,1919,3/08/2023 5:23:19 PM,4/05/2023 10:56:17 AM,,36
192,327,1448,завод UzGTL,Оказание услуг по выработке GTL дизеля со стороны БНПЗ,1962,4/05/2023 12:45:38 PM,,18068,,,,,1962,4/05/2023 12:45:38 PM,1913,5/05/2023 3:35:03 PM,4/05/2023 12:45:38 PM,,36
193,328,1448,Uzbekistan GTL plant,Emergency Spare parts for Invertors of ABB VSD panels,1461,1/07/2023 3:12:24 PM,,18041,,,,,1461,4/05/2023 3:12:24 PM,1461,20/07/2023 8:53:46 AM,4/05/2023 3:12:24 PM,,33
194,329,1448,Ташкентский офис Uzbekistan GTL,,1955,4/05/2023 3:23:03 PM,,18074,,,,,1955,4/05/2023 3:23:03 PM,1955,25/05/2023 2:35:37 PM,4/05/2023 3:23:03 PM,,39
195,330,1448,Ташкентский офис Uzbekistan GTL,,1955,4/05/2023 3:39:53 PM,,18047,Данная заявка выпускалась ранее. (см Requisition 325),,,,1955,4/05/2023 3:39:53 PM,1906,4/05/2023 4:53:33 PM,4/05/2023 3:39:53 PM,,
196,335,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,5/05/2023 11:15:54 AM,,18125,"Since laboratory has moved to Production, all requistion needs to go to Jamol Gulyamov",,,,703,5/05/2023 11:15:54 AM,1913,8/08/2023 3:14:05 PM,5/05/2023 11:15:54 AM,,40
197,338,1448,"""Uzbekistan GTL"" MCHJ",Tibbiy sug'urta ,695,5/06/2023 4:15:49 PM,,18185,,Ixtiyoriy jamoaviy tibbiy sug'urta,,,695,5/05/2023 4:15:49 PM,1913,16/05/2023 12:50:46 PM,5/05/2023 4:15:49 PM,,36
198,339,1448,"""Uzbekistan GTL"" MCHJ",Tibbiy sug'urta ,695,5/06/2023 4:20:54 PM,,18184,,Baxtsiz xodisalar uchun jamoaviy sug'urta,,,695,5/05/2023 4:20:54 PM,1913,5/05/2023 5:22:23 PM,5/05/2023 4:20:54 PM,,36
199,342,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,8/05/2023 11:55:06 AM,,18125,,,,,703,8/05/2023 11:55:06 AM,703,19/05/2023 2:54:04 PM,8/05/2023 11:55:06 AM,,35
200,343,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,8/05/2023 11:58:03 AM,,18125,,,,,703,8/05/2023 11:58:03 AM,703,19/05/2023 2:53:46 PM,8/05/2023 11:58:03 AM,,35
201,344,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,8/05/2023 11:59:17 AM,,18125,,,,,703,8/05/2023 11:59:17 AM,1913,11/07/2023 5:47:43 PM,8/05/2023 11:59:17 AM,,35
202,345,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,29/05/2023 12:00:34 PM,,18125,,,,,703,8/05/2023 12:00:34 PM,1153,6/10/2023 9:49:16 AM,8/05/2023 12:00:34 PM,,35
203,348,1448,Uzbekistan GTL Plant,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,703,22/05/2023 12:05:19 PM,,18125,,,,,703,8/05/2023 12:05:19 PM,1913,8/08/2023 3:15:17 PM,8/05/2023 12:05:19 PM,,40
204,350,1448,Uzbekistan GTL plant,Ер участкасининг (Завод худуди) геодезик ўлчов натижасида топографик хариталарини тайёрлаш,839,10/05/2023 9:16:28 AM,,18086,Davlat va jamoat ehtiyojlari uchun yer uchastkasi ajratish materiallarini tayyorlash (Uzbekistan GTL MChJ ga qarashli ob`ektlarni xatlovdan o`tkazish va toposyomka ishlarini bajarish - 168 Гектар),,,,839,10/05/2023 9:16:28 AM,1913,11/05/2023 10:27:11 AM,10/05/2023 9:16:28 AM,,35
205,352,1448,Uzbekistan GTL plant,Drinking water supply and sewage system materials,1685,12/06/2023 2:56:47 PM,,18052,,,,,1685,11/05/2023 2:56:47 PM,1913,17/05/2023 8:32:46 AM,11/05/2023 2:56:47 PM,,33
206,351,1448,Uzbekistan GTL Plant,1 dona o'lchov  vositasi (sekundomer) ni kalibrovkadan o'tkazish uchun UzMMI DM bilan shartnoma qilish,703,11/05/2023 3:01:42 PM,,18118,,,11/05/2023 12:00:00 AM,,703,11/05/2023 3:01:42 PM,1913,12/05/2023 2:08:30 PM,11/05/2023 3:01:42 PM,,35
207,354,1448,Bukhara region,Providing certificate of origins for semi-synthtetic diesel that is going to be exported ,1962,11/05/2023 4:37:17 PM,,18089,,,,,1962,11/05/2023 4:37:17 PM,1913,18/05/2023 9:08:33 AM,11/05/2023 4:37:17 PM,,36
208,355,1448,Bukhara region,"Cleaning service of railway tanks by ""Бухарский Региональный Железнодорожный Узел""",1962,11/05/2023 4:46:01 PM,,18089,,,,,1962,11/05/2023 4:46:01 PM,1913,18/05/2023 9:09:27 AM,11/05/2023 4:46:01 PM,,36
209,357,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,11/07/2023 12:00:00 AM,,18047,,,,,1891,12/05/2023 9:38:39 AM,1919,3/08/2023 5:23:50 PM,12/05/2023 9:38:39 AM,,35
210,358,1448,Uzbekistan GTL plant,to reduce the consumption of electricity from the network for Uzbekistan GTL ,1891,16/06/2023 12:00:00 AM,,18047,,,,,1891,12/05/2023 10:44:53 AM,1919,27/07/2023 4:57:42 PM,12/05/2023 10:44:53 AM,,35
211,359,1448,"Uzbikistan GTL , Tashkent office ","On May 18, 19 and 20, it is planned to distribute pilaf",1971,12/05/2023 3:55:32 PM,,18111,,,,,1463,12/05/2023 3:55:32 PM,1463,12/05/2023 4:20:03 PM,12/05/2023 3:55:32 PM,,36
212,360,1448,uzbgtl location,License for 1C:Enterprise (лицензия на 1C:Предприятие),1682,12/05/2023 5:18:40 PM,,18129,"1. Client license for 50 concurrent users, 2. Server license",,,,1682,12/05/2023 5:18:40 PM,1913,15/05/2023 8:58:36 AM,12/05/2023 5:18:40 PM,,36
