Work Order Spare ID,Work Order ID,Work Order Spare Description,Estimated Quantity,Estimated Unit Cost,Actual Quantity,UOMID,Work Order Component ID
280,825,"70483725 - O-ring D=34,52 x 3,53 mm, Kalrez 6375, / Уплотнительное кольцо",38.0000000,88.5960000,0.0000000,2,
281,825,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,381.5054000,0.0000000,2,
282,825,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",2.0000000,358.0224000,0.0000000,2,
283,825,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,166.7864000,0.0000000,2,
284,2193,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,2677
285,2193,"70483729 - O-ring D=81,92 x 5,33 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,750.2857000,2.0000000,2,2677
286,2193,"70483725 - O-ring D=34,52 x 3,53 mm, Kalrez 6375, / Уплотнительное кольцо",38.0000000,88.5960000,38.0000000,2,2677
287,2193,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,381.5054000,2.0000000,2,2677
288,2193,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",2.0000000,358.0224000,2.0000000,2,2677
289,2193,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,166.7864000,2.0000000,2,2677
290,815,"Size: 8"" (Size: 200mm) Gasket, 316 SS RJ B16.20 CL1500 R OCTAGONAL",1.0000000,111.8120000,1.0000000,2,949
291,2202,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,2737
292,2202,"70483725 - O-ring D=34,52 x 3,53 mm, Kalrez 6375, / Уплотнительное кольцо",38.0000000,88.5960000,38.0000000,2,2737
293,2202,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,381.5054000,2.0000000,2,2737
294,2202,"70483729 - O-ring D=81,92 x 5,33 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,750.2857000,2.0000000,2,2737
295,2202,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,166.7864000,2.0000000,2,2737
296,2202,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",4.0000000,358.0224000,4.0000000,2,2737
297,2142,Oil Mobil DTE 846 / Масло,10.0000000,4.9546000,10.0000000,20,2582
298,2226,"Глицерин, технический, Температура пл. 17°С, плотность 1,26",1.0000000,1.9571000,0.0000000,2,2720
299,2004,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,0.0000000,2,2748
300,2183,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,1.0000000,2,2751
302,2183,Смазка пластичная универсальная WD-40 400 ml,4.0000000,6.7076000,4.0000000,2,
303,2193,"Силиконовый компаунд MOLYKOTE 111 / Стойкий к озону, ультра-фиолетовому излучению и экстримальным температурам, Масло- и бензостойкий, Высокая термостойкость (до +315°С)",1.0000000,27.2847000,1.0000000,17,2677
304,2076,Смола эпоксидная Belzona 1111,1.0000000,0.0000000,0.0000000,17,2480
305,2165,316L SS WND GRAPH FILL 316L SS I/R CS O/R RF B16.20 CL300 4.5MM THK (3.2MM RING) SPR WND Size24,1.0000000,22.4700000,1.0000000,2,2628
306,2145,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,0.0000000,2,2761
307,440,Himoya niqobi (респиратор) ,9.0000000,0.1197000,9.0000000,2,2799
308,440,Комбинезон медицинский защитный (FreeMans),3.0000000,1.1002000,3.0000000,2,2799
309,2278,"Chain Block TOYO 5 ton X 3 meters/ Подъемный цепной блок, ручной, стальной 5 тонн Х 3 метра",2.0000000,313.5690000,2.0000000,2,2802
310,2278,"Chain Block TOYO 5 ton X 6 meters/ Подъемный цепной блок, ручной, стальной 5 тонн Х 6 метра",2.0000000,313.5690000,2.0000000,2,2802
311,2278,Ручная таль (подъемный цепной блок) 1 тонн,4.0000000,98.9867000,4.0000000,2,2802
312,2278,"Ручная таль (подъемный цепной блок) 1,5 тонн",4.0000000,131.9822000,4.0000000,2,2802
313,2278,Ручная таль (подъемный цепной блок) 2 тонн,4.0000000,171.5769000,4.0000000,2,2802
314,2278,"Lever Block TOYO 10 ton X 3 meters/ Таль рычажная цепная, стальная 10 тонн Х 3 метра",1.0000000,597.6533000,1.0000000,2,2802
315,2278,"Lever Block TOYO 10 ton X 6 meters/ Таль рычажная цепная, стальная 10 тонн Х 6 метра",1.0000000,597.6533000,1.0000000,2,2802
316,2076,Смола эпоксидная Belzona 1111,4.0000000,0.0000000,0.0000000,17,2480
317,138,Наждачная бумага от 0 мм до 20мм,10.0000000,4.7835000,0.0000000,10,131
318,138,Смазка пластичная универсальная WD-40 400 ml,5.0000000,6.7076000,0.0000000,2,131
319,1954,Mechanical seal repair kit,1.0000000,0.0000000,0.0000000,2,
320,1954,Polypropilen glycol,10.0000000,0.0000000,0.0000000,2,
321,2273,"Силиконовый компаунд MOLYKOTE 111 / Стойкий к озону, ультра-фиолетовому излучению и экстримальным температурам, Масло- и бензостойкий, Высокая термостойкость (до +315°С)",1.0000000,27.2847000,0.0000000,17,2838
323,2330,"Barrier Fluid of Mechanical Seal / барьерная жидкость для механических уплотнений / Duraclear Synthetic Lubricant DS-4614-32-F, p/n: MLA32486003 208L",208.0000000,21.7500000,208.0000000,5,2843
324,2277,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,2796
325,2259,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,2892
326,2329,"Gasket / Прокладка MRG 316 S.S; / (t4 xO.D1800 x ID1740), 130-XF-045A/B",1.0000000,424.6200000,1.0000000,2,2894
327,2277,"70483728 - O-ring D=72,62 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,381.5054000,2.0000000,2,
328,2277,"70483729 - O-ring D=81,92 x 5,33 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,750.2857000,2.0000000,2,
329,2277,"70483730 - Quanding 53,64 x 2,62 mm, Kalrez 6375 / Кводринг",4.0000000,358.0224000,4.0000000,2,
330,2277,"70483724 - O-ring D=31,34 x 3,53 mm, Kalrez 6375 / Уплотнительное кольцо",2.0000000,166.7864000,2.0000000,2,
331,1938,Перчатки из полимерных материалов для защиты от внешних воздействий,10.0000000,3.1900000,10.0000000,15,
332,2415,"1"" x #150 RF Flange 2ea",2.0000000,0.0000000,0.0000000,2,
333,2415,"1"" x elbow 90degree 2ea",2.0000000,0.0000000,0.0000000,2,
334,2415,"1"" coupling 4ea (threaded or socket)",4.0000000,0.0000000,0.0000000,2,
335,2415,"1"" check valve(#150) 2ea (Flange connection)",2.0000000,0.0000000,0.0000000,2,
336,2415,"2"" x #150 RF flange 2ea",2.0000000,0.0000000,0.0000000,2,
337,2415,"2"" x 1"" reducer 2ea (sch40 yoki STD)",2.0000000,0.0000000,0.0000000,2,
338,2415,0 - 5 barg PG 2ea,2.0000000,0.0000000,0.0000000,2,
339,2415,"1"" Tee 2ea (sch40 yoki STD)",2.0000000,0.0000000,0.0000000,2,
340,2415,"1m of 1"" pipe  (sch40 yoki STD)",1.0000000,0.0000000,0.0000000,12,
341,2415,"1m of 2"" pipe (sch40 yoki STD)",1.0000000,0.0000000,0.0000000,12,
342,2441,"STUD BOLT/2-HEAVY NUTS 1 1/4"" x 375L",1.0000000,31.5000000,0.0000000,2,
343,2441,blind flange,1.0000000,40.0000000,0.0000000,2,
344,2441,fluorocarbon,1.0000000,20.0000000,0.0000000,17,
345,2448,Куртка мужская зимняя,1.0000000,290434.7826000,0.0000000,2,2988
346,2446,E316L-16 TIG Welding rod 3.2mm,2.0000000,16.0000000,0.0000000,17,
347,2446,Cutting disc (Bulgarian) 180mm / mm - Отрезной диск (Болгарка) 180мм,4.0000000,3.0000000,0.0000000,2,
348,1869,Наждачная бумага от 20 мм до 40 мм. ,0.3000000,5.5807000,0.0000000,10,2998
349,1869,Наждачная бумага от 40 мм до 60мм.,0.3000000,6.3780000,0.0000000,10,2998
350,1869,Наждачная бумага от 0 мм до 20мм,0.3000000,4.7835000,0.0000000,10,2998
351,1869,Смазка пластичная универсальная WD-40 400 ml,0.5000000,6.7076000,0.0000000,2,2998
352,1869,grinding paste,2.0000000,2.0000000,0.0000000,2,2998
353,1869,grinding paste,2.0000000,2.0000000,0.0000000,2,2998
354,1869,grinding napkin three layered  ,1.0000000,1.0000000,0.0000000,2,
355,2420,Grease Mobilux EP 2 / Смазка,0.1320000,11.9330000,0.0000000,17,2955
356,2246,"Абразивные отрезные круги 180 x1.6 22,23 А 30 S BF 80.2",2.0000000,0.7016000,0.0000000,2,
357,2405,"Gasket / Прокладка, спиральная тяжелая прокладка 316 Нержавеющая сталь, (t4.5 xO.D856 x I.D826)",1.0000000,251.5460000,1.0000000,2,
358,2503,Аргон баллон 50л,0.0100000,246.4484000,0.0000000,2,
359,2503,ER70S-3,0.5000000,51.0000000,0.0000000,2,
360,2508,Аргон баллон 50л,0.0000000,246.4484000,0.0000000,2,
361,2510,Аргон баллон 50л,0.3000000,246.4484000,0.0000000,2,3057
362,2510,ER70S-3,1.0000000,51.0000000,0.0000000,17,3057
363,2510,"Абразивные отрезные круги 180 x1.6 22,23 А 30 S BF 80.2",2.0000000,0.7016000,0.0000000,2,3057
364,2510,Шлифовальний круги 125x6.0 22.23 А 24 R BF 80.2,1.0000000,0.9168000,0.0000000,2,3057
365,2439,Аргон баллон 50л,0.1500000,246.4484000,0.0000000,2,
366,2439,ER70S-3,1.0000000,51.0000000,0.0000000,2,
367,2439,"Абразивный отрезной круг Т41 d 125*1,0*22мм",1.0000000,0.5581000,0.0000000,2,
368,771,Аргон баллон 50л,0.1000000,246.4484000,0.0000000,2,3072
369,771,ER70S-3,0.5000000,51.0000000,0.0000000,17,3072
370,771,"Абразивный отрезной круг Т41 d 125*1,0*22мм",2.0000000,0.5581000,0.0000000,2,3072
371,2522,Герметик 13-AB-CH-R-S,1.0000000,10.0851000,0.0000000,2,
372,2261,FEB236BUSAEXDE IIcT4 2x36watts HE-1560-0302,2.0000000,0.0000000,0.0000000,2,2775
373,2261,Lamp L 36W/840 OSRAM,4.0000000,0.0000000,0.0000000,2,2775
374,2261,Junction Box 4 opening,1.0000000,0.0000000,0.0000000,2,2775
375,2261,DNEX 20 Cable Gland,4.0000000,0.0000000,0.0000000,2,2775
376,2261,A2FRC252 Cable Gland,4.0000000,0.0000000,0.0000000,2,2775
377,2261,Cable Gland shout 20,6.0000000,0.0000000,0.0000000,2,2775
378,2261,Nakonechnik,40.0000000,0.0000000,0.0000000,2,2775
379,2261,Heat shrinkable Red,1.0000000,0.0000000,0.0000000,12,2775
380,2261,Heat shrinkable black,1.0000000,0.0000000,0.0000000,12,2775
381,2261,XLPE/PVC/SWA/PVC 2C+E,50.0000000,0.0000000,0.0000000,12,2775
382,2261,Steel conduit,4.0000000,0.0000000,0.0000000,12,
383,2347,Mobil DTE Oil Heavy ISO VG 100,20.0000000,0.0000000,0.0000000,20,3111
384,2512,"Stem, plug ",1.0000000,0.0000000,0.0000000,2,
385,2612,Куртка мужская зимняя,1.0000000,25.0000000,1.0000000,2,3190
386,2616,Oil lubricant Unirex N3,0.0600000,0.0000000,0.0000000,17,3194
387,2523,"ASTM A269 TP304 Welded Annealed Tube 1/2""O.D x 0.035""THK ",5.0000000,4.0000000,0.0000000,12,
388,2626,Куртка мужская зимняя,1.0000000,25.0000000,1.0000000,2,3206
389,2652,Аргон баллон 50л,0.3000000,246.4484000,0.0000000,2,
390,2652,ER70S-3,0.5000000,51.0000000,0.0000000,17,
391,2652,"Абразивные отрезные круги 180 x1.6 22,23 А 30 S BF 80.2",1.0000000,0.7016000,0.0000000,2,
392,2652,"Абразивный отрезной круг Т41 d 125*1,0*22мм",1.0000000,0.5581000,0.0000000,2,
393,2652,Bands securing metal jacketing,5.0000000,5.0000000,0.0000000,10,
394,2652,Metal Jacket,12.0000000,6.0000000,0.0000000,10,
395,2652,Vapour barrier ,12.0000000,1.5000000,0.0000000,10,
396,840,Смола эпоксидная Belzona 1111,4.0000000,0.0000000,4.0000000,17,3252
397,2221,Смола эпоксидная Belzona 1111,1.0000000,0.0000000,1.0000000,17,
398,2665,Аргон баллон 50л,0.2000000,246.4484000,0.0000000,2,
399,2665,ER70S-3 SS filler metal,3.0000000,51.0000000,0.0000000,2,
400,2665,"Абразивный отрезной круг Т41 d 125*1,6*22мм",4.0000000,6695.6522000,0.0000000,2,
401,2671,Аргон баллон 50л,0.2000000,246.4484000,0.0000000,2,
402,2671,ER70S-3,0.2000000,51.0000000,0.0000000,17,
403,2677,Vapor barrier,2.0000000,2.0000000,0.0000000,12,
404,2677,Metal Jacket,2.0000000,5.0000000,0.0000000,12,
405,2677,Bands securing metal jacket,1.0000000,3.0000000,0.0000000,2,
406,2679,vapour barrier,2.0000000,2.0000000,0.0000000,12,
407,2679,metal jacket,2.0000000,3.0000000,0.0000000,12,
408,2679,bends securing metal jacket,1.0000000,2.0000000,0.0000000,12,
409,2482,Аргон баллон 50л,0.2000000,246.4484000,0.0000000,2,
410,2482,"Абразивный отрезной круг Т41 d 125*1,0*22мм",1.0000000,0.5581000,0.0000000,2,
411,2482,"Pinnacle Alloys ER70S-3 3/32x36""TIG 140lbs",0.2000000,51.0000000,0.0000000,2,
412,2692,"Спец.обувь мужские для рабочих,ГОСТ 28507-99,UzTR.5-011:2017*",1.0000000,15.9449000,1.0000000,15,3296
413,2317,"ФУМ-лента 19мм*15м*0,20мм",1.0000000,1.2843000,0.0000000,2,3298
414,2699,"RESISTANCE TEMPERATURE SENSORS (SHEATH TYPE), Tag No. 130-TE-1073A/B/C, 130-TE-2073A/B/C, Element type-PT100, Nipple size-1/2"" NPT, Nipple material 304SS / ДАТЧИКИ ТЕМПЕРАТУРЫ СОПРОТИВЛЕНИЯ (КОРПУСНОГО ТИПА) (электронные)",1.0000000,655.0000000,1.0000000,2,3307
415,2699,"ФУМ-лента 19мм*15м*0,20мм",2.0000000,1.2843000,1.0000000,2,3307
416,2699,Изолента ПВХ 19мм 20м черная ЭРА,2.0000000,18.7565000,2.0000000,2,3307
417,2698,"72459919 - Gasket SW, G 2045 x 1995 mm - CGI CS, / Проклакда Розетка Сварная",1.0000000,1303.9950000,1.0000000,2,
418,2703,"ASTM A269 TP304 Welded Annealed Tube 1/2""O.D x 0.035""THK DC1-21B0646",5.0000000,2.4300000,0.0000000,12,
419,2703,"MALE CONNECTOR, STAINLESS STEEL ASTM A-276 TP316 NPTF/T W/FL NUT & DOUBLE FERRULES",2.0000000,2.0000000,0.0000000,2,
420,2706,"Абразивный круг отрезной Т41, 14А 230x1.8x22мм",2.0000000,0.8291000,0.0000000,2,
421,2709,"Gasket / Прокладка, спиральная тяжелая прокладка 316 Нержавеющая сталь, (t4.5 xO.D856 x I.D826)",1.0000000,251.5460000,1.0000000,2,3392
422,312,Аргон баллон 50л,0.5000000,246.4484000,0.0000000,2,347
423,312,"Electrode LINCOLN Electric / Электрод Pinnacle Alloys ER70S-3 3/32x36""TIG 140lbs",1.0000000,51.0000000,0.0000000,2,347
424,312,"Абразивный отрезной круг Т41 d 125*1,6*22мм",3.0000000,6695.6522000,0.0000000,2,
425,315,"Electrode LINCOLN Electric / Электрод Pinnacle Alloys ER70S-3 3/32x36""TIG 140lbs",2.0000000,51.0000000,0.0000000,2,
426,315,Аргон баллон 50л,0.5000000,246.4484000,0.0000000,2,
427,315,"Абразивный отрезной круг Т41 d 125*1,0*22мм",2.0000000,0.5581000,0.0000000,2,
428,654,Наждачная бумага от 20 мм до 40 мм. ,0.5000000,5.5807000,0.0000000,10,
429,654,Наждачная бумага от 40 мм до 60мм.,0.5000000,6.3780000,0.0000000,10,
430,654,Наждачная бумага от 0 мм до 20мм,0.5000000,4.7835000,0.0000000,10,
431,654,Смазка пластичная универсальная WD-40 400 ml,0.5000000,6.7076000,0.0000000,2,
432,654,grinding paste,2.0000000,2.0000000,0.0000000,2,
433,654,grinding napkin three layered  ,1.0000000,5.0000000,0.0000000,8,
434,786,Наждачная бумага от 20 мм до 40 мм. ,0.5000000,5.5807000,0.0000000,10,
435,786,Наждачная бумага от 40 мм до 60мм.,0.5000000,6.3780000,0.0000000,10,
436,786,Наждачная бумага от 0 мм до 20мм,0.5000000,4.7835000,0.0000000,10,
437,786,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,0.0000000,2,
438,786,grinding paste,2.0000000,4.0000000,0.0000000,2,
439,786,grinding napkin three layered  ,1.0000000,5.0000000,0.0000000,8,
440,788,Наждачная бумага от 20 мм до 40 мм. ,0.5000000,5.5807000,0.0000000,10,
441,788,Наждачная бумага от 40 мм до 60мм.,0.5000000,6.3780000,0.0000000,10,
442,788,Наждачная бумага от 0 мм до 20мм,0.5000000,4.7835000,0.0000000,10,
443,788,Смазка пластичная универсальная WD-40 400 ml,1.0000000,6.7076000,0.0000000,2,
444,788,grinding paste,2.0000000,4.0000000,0.0000000,2,
445,788,grinding napkin three layered  ,1.0000000,5.0000000,0.0000000,8,
446,790,Наждачная бумага от 20 мм до 40 мм. ,0.5000000,5.5807000,0.0000000,10,
447,790,Наждачная бумага от 40 мм до 60мм.,0.5000000,6.3780000,0.0000000,10,
448,790,Наждачная бумага от 0 мм до 20мм,0.5000000,4.7835000,0.0000000,10,
449,790,Смазка пластичная универсальная WD-40 400 ml,0.5000000,6.7076000,0.0000000,2,
450,790,grinding paste,1.0000000,4.0000000,0.0000000,2,
